ride_id,travel_from,travel_to,car_type,max_capacity,Seats_Sold,Year,Month,Day,Weekday,Hour
10537,Sirare,Nairobi,Bus,49,25,2018,2,14,2,19
10538,Kisii,Nairobi,shuttle,11,11,2017,12,22,4,9
10539,Migori,Nairobi,Bus,49,38,2018,2,14,2,7
10540,Homa Bay,Nairobi,Bus,49,32,2018,2,14,2,7
10541,Rongo,Nairobi,Bus,49,1,2018,2,14,2,7
10542,Awendo,Nairobi,Bus,49,19,2018,2,14,2,7
10543,Keroka,Nairobi,Bus,49,2,2018,2,14,2,7
10544,Rongo,Nairobi,Bus,49,6,2018,2,14,2,7
10545,Kisii,Nairobi,shuttle,11,11,2017,12,22,4,9
10546,Awendo,Nairobi,Bus,49,1,2018,2,14,2,7
10547,Kehancha,Nairobi,Bus,49,4,2018,2,14,2,7
10548,Kisii,Nairobi,shuttle,11,9,2017,12,22,4,8
10549,Kisii,Nairobi,shuttle,11,11,2017,12,22,4,7
10550,Nyachenge,Nairobi,Bus,49,2,2018,2,14,2,7
10551,Nyachenge,Nairobi,Bus,49,2,2018,2,14,2,7
10552,Keroka,Nairobi,Bus,49,2,2018,2,14,2,7
10553,Keroka,Nairobi,shuttle,11,1,2018,2,14,2,10
10554,Kisii,Nairobi,shuttle,11,11,2017,12,22,4,8
10555,Kisii,Nairobi,shuttle,11,11,2017,12,22,4,8
10556,Rongo,Nairobi,Bus,49,8,2018,2,14,2,7
10557,Kisii,Nairobi,shuttle,11,10,2017,12,22,4,8
10558,Kisii,Nairobi,shuttle,11,11,2017,12,22,4,8
10559,Kisii,Nairobi,shuttle,11,11,2017,12,22,4,7
10560,Homa Bay,Nairobi,Bus,49,16,2018,2,14,2,7
10561,Kisii,Nairobi,Bus,49,8,2017,12,22,4,19
10562,Kisii,Nairobi,shuttle,11,11,2017,12,22,4,7
10563,Keroka,Nairobi,shuttle,11,1,2018,2,14,2,8
10564,Kisii,Nairobi,shuttle,11,11,2017,12,22,4,7
10565,Kisii,Nairobi,shuttle,11,11,2017,12,22,4,7
10566,Kisii,Nairobi,Bus,49,8,2017,12,22,4,19
10567,Kisii,Nairobi,shuttle,11,9,2017,12,22,4,7
10568,Kisii,Nairobi,Bus,49,2,2017,12,22,4,19
10569,Kisii,Nairobi,Bus,49,18,2017,12,22,4,7
10570,Kisii,Nairobi,shuttle,11,11,2017,12,22,4,6
10571,Kisii,Nairobi,shuttle,11,11,2017,12,22,4,6
10572,Kisii,Nairobi,shuttle,11,1,2017,12,22,4,5
10573,Kisii,Nairobi,shuttle,11,11,2017,12,22,4,6
10574,Kisii,Nairobi,shuttle,11,8,2017,12,22,4,6
10575,Kehancha,Nairobi,Bus,49,4,2018,2,14,2,7
10576,Kisii,Nairobi,shuttle,11,2,2017,12,22,4,6
10577,Kisii,Nairobi,shuttle,11,1,2017,12,22,4,6
10578,Kisii,Nairobi,shuttle,11,1,2017,12,22,4,5
10580,Rongo,Nairobi,Bus,49,13,2018,2,14,2,7
10582,Migori,Nairobi,Bus,49,10,2018,2,14,2,7
10583,Sirare,Nairobi,Bus,49,9,2018,2,14,2,7
10592,Kisii,Nairobi,Bus,49,18,2017,12,21,3,7
10593,Kisii,Nairobi,shuttle,11,5,2017,12,21,3,10
10594,Kisii,Nairobi,Bus,49,9,2017,12,21,3,19
10595,Kisii,Nairobi,shuttle,11,5,2017,12,21,3,10
10596,Kisii,Nairobi,Bus,49,32,2017,12,21,3,7
10597,Kisii,Nairobi,shuttle,11,6,2017,12,21,3,10
10598,Kisii,Nairobi,Bus,49,38,2017,12,21,3,19
10599,Kisii,Nairobi,shuttle,11,9,2017,12,21,3,10
10600,Kisii,Nairobi,shuttle,11,10,2017,12,21,3,10
10601,Sirare,Nairobi,Bus,49,36,2018,2,15,3,19
10602,Homa Bay,Nairobi,Bus,49,20,2018,2,15,3,7
10603,Homa Bay,Nairobi,Bus,49,17,2018,2,15,3,7
10604,Awendo,Nairobi,Bus,49,15,2018,2,15,3,7
10605,Migori,Nairobi,Bus,49,36,2018,2,15,3,7
10606,Migori,Nairobi,Bus,49,1,2018,2,15,3,7
10607,Awendo,Nairobi,Bus,49,4,2018,2,15,3,7
10608,Nyachenge,Nairobi,Bus,49,4,2018,2,15,3,7
10609,Rongo,Nairobi,Bus,49,2,2018,2,15,3,7
10610,Awendo,Nairobi,Bus,49,1,2018,2,15,3,19
10611,Kehancha,Nairobi,Bus,49,8,2018,2,15,3,7
10612,Kisii,Nairobi,shuttle,11,11,2017,12,21,3,10
10613,Kisii,Nairobi,Bus,49,8,2017,12,21,3,7
10614,Kisii,Nairobi,shuttle,11,11,2017,12,21,3,9
10615,Keroka,Nairobi,shuttle,11,1,2018,2,15,3,9
10616,Kisii,Nairobi,Bus,49,1,2017,12,21,3,7
10617,Kisii,Nairobi,shuttle,11,11,2017,12,21,3,9
10618,Kisii,Nairobi,shuttle,11,7,2017,12,21,3,9
10619,Kisii,Nairobi,shuttle,11,11,2017,12,21,3,9
10620,Kisii,Nairobi,shuttle,11,11,2017,12,21,3,9
10621,Rongo,Nairobi,Bus,49,1,2018,2,15,3,7
10622,Kisii,Nairobi,shuttle,11,3,2017,12,21,3,8
10623,Keroka,Nairobi,shuttle,11,1,2018,2,15,3,5
10624,Kisii,Nairobi,shuttle,11,11,2017,12,21,3,9
10625,Kehancha,Nairobi,Bus,49,11,2018,2,15,3,7
10626,Kisii,Nairobi,shuttle,11,9,2017,12,21,3,8
10627,Kisii,Nairobi,shuttle,11,11,2017,12,21,3,8
10628,Kisii,Nairobi,Bus,49,2,2017,12,21,3,7
10629,Kisii,Nairobi,shuttle,11,11,2017,12,21,3,8
10630,Kisii,Nairobi,shuttle,11,11,2017,12,21,3,8
10631,Kisii,Nairobi,shuttle,11,11,2017,12,21,3,8
10632,Kisii,Nairobi,shuttle,11,11,2017,12,21,3,7
10633,Kijauri,Nairobi,shuttle,11,3,2018,2,15,3,6
10634,Kijauri,Nairobi,Bus,49,3,2018,2,15,3,7
10635,Kisii,Nairobi,shuttle,11,11,2017,12,21,3,7
10636,Kijauri,Nairobi,shuttle,11,2,2018,2,15,3,6
10637,Rongo,Nairobi,Bus,49,8,2018,2,15,3,7
10638,Kijauri,Nairobi,shuttle,11,1,2018,2,15,3,6
10639,Sirare,Nairobi,Bus,49,7,2018,2,15,3,7
10640,Migori,Nairobi,Bus,49,13,2018,2,15,3,7
10641,Kijauri,Nairobi,shuttle,11,2,2018,2,15,3,6
10645,Kisii,Nairobi,shuttle,11,11,2017,12,21,3,7
10648,Kisii,Nairobi,shuttle,11,11,2017,12,21,3,7
10650,Awendo,Nairobi,Bus,49,2,2018,2,15,3,7
10651,Kisii,Nairobi,shuttle,11,8,2017,12,21,3,7
10652,Kisii,Nairobi,shuttle,11,11,2017,12,21,3,7
10653,Rongo,Nairobi,Bus,49,11,2018,2,16,4,7
10654,Sirare,Nairobi,Bus,49,40,2018,2,16,4,19
10655,Rongo,Nairobi,Bus,49,13,2018,2,16,4,7
10656,Homa Bay,Nairobi,Bus,49,31,2018,2,16,4,7
10657,Migori,Nairobi,Bus,49,10,2018,2,16,4,7
10658,Homa Bay,Nairobi,Bus,49,8,2018,2,16,4,7
10659,Awendo,Nairobi,Bus,49,4,2018,2,16,4,7
10660,Migori,Nairobi,Bus,49,15,2018,2,16,4,7
10661,Migori,Nairobi,Bus,49,30,2018,2,16,4,7
10662,Kijauri,Nairobi,shuttle,11,5,2018,2,16,4,5
10663,Kisii,Nairobi,shuttle,11,1,2017,12,21,3,5
10664,Kisii,Nairobi,shuttle,11,11,2017,12,21,3,6
10665,Kisii,Nairobi,shuttle,11,11,2017,12,21,3,6
10666,Kijauri,Nairobi,Bus,49,2,2018,2,16,4,7
10667,Kisii,Nairobi,shuttle,11,10,2017,12,21,3,6
10668,Kisii,Nairobi,shuttle,11,11,2017,12,21,3,6
10669,Kisii,Nairobi,shuttle,11,11,2017,12,21,3,6
10670,Kisii,Nairobi,shuttle,11,11,2017,12,21,3,6
10671,Awendo,Nairobi,Bus,49,25,2018,2,16,4,7
10672,Keroka,Nairobi,shuttle,11,2,2018,2,16,4,10
10673,Kisii,Nairobi,shuttle,11,6,2017,12,21,3,5
10674,Kisii,Nairobi,shuttle,11,1,2017,12,21,3,5
10675,Kisii,Nairobi,shuttle,11,1,2017,12,21,3,5
10676,Kisii,Nairobi,shuttle,11,1,2017,12,21,3,5
10677,Kisii,Nairobi,shuttle,11,2,2017,12,21,3,5
10680,Kisii,Nairobi,Bus,49,15,2017,12,20,2,7
10681,Kisii,Nairobi,Bus,49,14,2017,12,20,2,7
10682,Kisii,Nairobi,Bus,49,7,2017,12,20,2,7
10683,Kisii,Nairobi,shuttle,11,3,2017,12,20,2,10
10684,Kehancha,Nairobi,Bus,49,5,2018,2,16,4,7
10685,Kisii,Nairobi,shuttle,11,7,2017,12,20,2,10
10686,Kisii,Nairobi,Bus,49,12,2017,12,20,2,19
10687,Kisii,Nairobi,shuttle,11,11,2017,12,20,2,10
10688,Keroka,Nairobi,shuttle,11,2,2018,2,16,4,9
10689,Kisii,Nairobi,shuttle,11,12,2017,12,20,2,10
10690,Kisii,Nairobi,shuttle,11,11,2017,12,20,2,10
10691,Kehancha,Nairobi,Bus,49,11,2018,2,16,4,7
10692,Rongo,Nairobi,Bus,49,8,2018,2,16,4,7
10693,Kisii,Nairobi,shuttle,11,9,2017,12,20,2,9
10694,Kisii,Nairobi,shuttle,11,10,2017,12,20,2,9
10695,Kisii,Nairobi,shuttle,11,11,2017,12,20,2,9
10696,Kisii,Nairobi,shuttle,11,1,2017,12,20,2,7
10697,Kisii,Nairobi,shuttle,11,9,2017,12,20,2,9
10698,Kisii,Nairobi,shuttle,11,10,2017,12,20,2,8
10699,Kisii,Nairobi,shuttle,11,10,2017,12,20,2,9
10700,Kisii,Nairobi,shuttle,11,11,2017,12,20,2,9
10701,Kisii,Nairobi,shuttle,11,11,2017,12,20,2,8
10702,Kisii,Nairobi,shuttle,11,11,2017,12,20,2,8
10703,Kisii,Nairobi,shuttle,11,11,2017,12,20,2,8
10704,Kisii,Nairobi,shuttle,11,11,2017,12,20,2,8
10705,Nyachenge,Nairobi,Bus,49,2,2018,2,16,4,7
10706,Kisii,Nairobi,shuttle,11,11,2017,12,20,2,8
10707,Homa Bay,Nairobi,Bus,49,21,2018,2,16,4,7
10708,Kijauri,Nairobi,shuttle,11,1,2018,2,16,4,6
10709,Sirare,Nairobi,Bus,49,1,2018,2,16,4,7
10710,Homa Bay,Nairobi,Bus,49,1,2018,2,16,4,7
10711,Kijauri,Nairobi,shuttle,11,1,2018,2,16,4,5
10716,Kisii,Nairobi,shuttle,11,4,2017,12,20,2,7
10717,Kisii,Nairobi,shuttle,11,11,2017,12,20,2,7
10720,Kisii,Nairobi,Bus,49,10,2017,12,20,2,19
10721,Kisii,Nairobi,Bus,49,9,2017,12,20,2,19
10722,Rongo,Nairobi,Bus,49,19,2018,2,17,5,7
10723,Rongo,Nairobi,Bus,49,14,2018,2,17,5,7
10724,Sirare,Nairobi,Bus,49,31,2018,2,17,5,19
10725,Nyachenge,Nairobi,Bus,49,3,2018,2,17,5,7
10726,Homa Bay,Nairobi,Bus,49,2,2018,2,17,5,7
10727,Kisii,Nairobi,shuttle,11,6,2017,12,20,2,7
10728,Migori,Nairobi,Bus,49,19,2018,2,17,5,7
10729,Migori,Nairobi,Bus,49,27,2018,2,17,5,7
10730,Awendo,Nairobi,Bus,49,8,2018,2,17,5,7
10731,Keroka,Nairobi,Bus,49,5,2018,2,17,5,7
10732,Homa Bay,Nairobi,Bus,49,33,2018,2,17,5,7
10733,Rongo,Nairobi,Bus,49,1,2018,2,17,5,7
10734,Rongo,Nairobi,Bus,49,7,2018,2,17,5,7
10735,Kehancha,Nairobi,Bus,49,15,2018,2,17,5,7
10736,Kijauri,Nairobi,Bus,49,2,2018,2,17,5,7
10737,Kijauri,Nairobi,shuttle,11,2,2018,2,17,5,10
10738,Migori,Nairobi,Bus,49,2,2018,2,17,5,7
10739,Kijauri,Nairobi,shuttle,11,1,2018,2,17,5,10
10740,Kijauri,Nairobi,shuttle,11,1,2018,2,17,5,9
10741,Kijauri,Nairobi,shuttle,11,1,2018,2,17,5,9
10742,Kijauri,Nairobi,shuttle,11,1,2018,2,17,5,8
10743,Kijauri,Nairobi,shuttle,11,1,2018,2,17,5,8
10744,Kijauri,Nairobi,shuttle,11,1,2018,2,17,5,8
10745,Kijauri,Nairobi,shuttle,11,3,2018,2,17,5,7
10746,Kehancha,Nairobi,Bus,49,16,2018,2,17,5,7
10747,Homa Bay,Nairobi,Bus,49,11,2018,2,17,5,7
10748,Sirare,Nairobi,Bus,49,6,2018,2,17,5,7
10749,Kijauri,Nairobi,shuttle,11,1,2018,2,17,5,6
10751,Rongo,Nairobi,Bus,49,1,2018,2,17,5,7
10752,Nyachenge,Nairobi,Bus,49,1,2018,2,17,5,7
10761,Kisii,Nairobi,shuttle,11,6,2017,12,20,2,7
10762,Rongo,Nairobi,Bus,49,2,2018,2,18,6,7
10763,Homa Bay,Nairobi,Bus,49,31,2018,2,18,6,7
10764,Migori,Nairobi,Bus,49,31,2018,2,18,6,7
10765,Awendo,Nairobi,Bus,49,9,2018,2,18,6,7
10766,Kisii,Nairobi,shuttle,11,11,2017,12,20,2,7
10767,Homa Bay,Nairobi,Bus,49,16,2018,2,18,6,7
10768,Migori,Nairobi,Bus,49,21,2018,2,18,6,7
10769,Migori,Nairobi,Bus,49,17,2018,2,18,6,7
10770,Kehancha,Nairobi,Bus,49,18,2018,2,18,6,7
10771,Kisii,Nairobi,Bus,49,7,2017,12,20,2,19
10772,Kisii,Nairobi,shuttle,11,6,2017,12,20,2,6
10773,Sirare,Nairobi,Bus,49,7,2018,2,18,6,19
10774,Kehancha,Nairobi,Bus,49,10,2018,2,18,6,7
10775,Kisii,Nairobi,shuttle,11,11,2017,12,20,2,6
10776,Kisii,Nairobi,shuttle,11,10,2017,12,20,2,6
10777,Kisii,Nairobi,Bus,49,5,2017,12,20,2,7
10778,Kisii,Nairobi,shuttle,11,4,2017,12,20,2,6
10779,Kisii,Nairobi,shuttle,11,1,2017,12,20,2,6
10780,Kisii,Nairobi,shuttle,11,2,2017,12,20,2,6
10781,Rongo,Nairobi,Bus,49,9,2018,2,18,6,7
10782,Kisii,Nairobi,shuttle,11,6,2017,12,20,2,5
10783,Kisii,Nairobi,shuttle,11,10,2017,12,20,2,5
10784,Kisii,Nairobi,shuttle,11,7,2017,12,20,2,5
10787,Kisii,Nairobi,Bus,49,27,2017,12,19,1,7
10788,Kisii,Nairobi,shuttle,11,1,2017,12,19,1,10
10789,Kisii,Nairobi,shuttle,11,10,2017,12,19,1,6
10790,Kisii,Nairobi,shuttle,11,10,2017,12,19,1,10
10791,Kisii,Nairobi,Bus,49,15,2017,12,19,1,19
10792,Kisii,Nairobi,shuttle,11,11,2017,12,19,1,10
10793,Kisii,Nairobi,shuttle,11,11,2017,12,19,1,10
10794,Kijauri,Nairobi,Bus,49,7,2018,2,18,6,7
10795,Kisii,Nairobi,Bus,49,3,2017,12,19,1,7
10796,Rongo,Nairobi,Bus,49,1,2018,2,18,6,7
10797,Kisii,Nairobi,Bus,49,5,2017,12,19,1,7
10798,Kisii,Nairobi,shuttle,11,11,2017,12,19,1,9
10799,Kisii,Nairobi,shuttle,11,11,2017,12,19,1,9
10800,Kisii,Nairobi,shuttle,11,11,2017,12,19,1,9
10801,Kisii,Nairobi,shuttle,11,7,2017,12,19,1,9
10802,Kisii,Nairobi,shuttle,11,6,2017,12,19,1,9
10803,Kisii,Nairobi,Bus,49,11,2017,12,19,1,7
10804,Kisii,Nairobi,shuttle,11,9,2017,12,19,1,9
10805,Kisii,Nairobi,shuttle,11,11,2017,12,19,1,8
10806,Kisii,Nairobi,shuttle,11,11,2017,12,19,1,8
10807,Kisii,Nairobi,shuttle,11,11,2017,12,19,1,8
10808,Kisii,Nairobi,shuttle,11,11,2017,12,19,1,8
10809,Kisii,Nairobi,shuttle,11,11,2017,12,19,1,8
10810,Kisii,Nairobi,shuttle,11,11,2017,12,19,1,8
10811,Kisii,Nairobi,shuttle,11,11,2017,12,19,1,7
10812,Kisii,Nairobi,Bus,49,18,2017,12,19,1,19
10813,Kijauri,Nairobi,shuttle,11,1,2018,2,18,6,6
10814,Nyachenge,Nairobi,Bus,49,1,2018,2,18,6,7
10815,Rongo,Nairobi,Bus,49,1,2018,2,18,6,7
10816,Homa Bay,Nairobi,Bus,49,4,2018,2,18,6,7
10817,Rongo,Nairobi,Bus,49,11,2018,2,18,6,7
10818,Sirare,Nairobi,Bus,49,9,2018,2,18,6,7
10819,Kijauri,Nairobi,shuttle,11,2,2018,2,18,6,6
10820,Homa Bay,Nairobi,Bus,49,2,2018,2,18,6,7
10821,Rongo,Nairobi,Bus,49,3,2018,2,18,6,7
10830,Kisii,Nairobi,shuttle,11,11,2017,12,19,1,7
10831,Rongo,Nairobi,Bus,49,17,2018,2,19,0,7
10832,Nyachenge,Nairobi,Bus,49,5,2018,2,19,0,7
10833,Rongo,Nairobi,Bus,49,4,2018,2,19,0,7
10834,Sirare,Nairobi,Bus,49,49,2018,2,19,0,19
10835,Kehancha,Nairobi,Bus,49,9,2018,2,19,0,7
10836,Migori,Nairobi,Bus,49,22,2018,2,19,0,7
10837,Awendo,Nairobi,Bus,49,16,2018,2,19,0,7
10838,Homa Bay,Nairobi,Bus,49,4,2018,2,19,0,7
10839,Homa Bay,Nairobi,Bus,49,31,2018,2,19,0,7
10840,Migori,Nairobi,Bus,49,36,2018,2,19,0,7
10841,Rongo,Nairobi,Bus,49,10,2018,2,19,0,7
10842,Rongo,Nairobi,Bus,49,1,2018,2,19,0,7
10843,Rongo,Nairobi,Bus,49,4,2018,2,19,0,7
10844,Homa Bay,Nairobi,Bus,49,3,2018,2,19,0,7
10845,Kisii,Nairobi,shuttle,11,11,2017,12,19,1,7
10846,Kisii,Nairobi,Bus,49,23,2017,12,19,1,19
10847,Kisii,Nairobi,shuttle,11,12,2017,12,19,1,7
10848,Kisii,Nairobi,shuttle,11,11,2017,12,19,1,7
10849,Kisii,Nairobi,Bus,49,1,2017,12,19,1,7
10850,Kisii,Nairobi,shuttle,11,10,2017,12,19,1,7
10851,Kisii,Nairobi,shuttle,11,11,2017,12,19,1,6
10852,Kisii,Nairobi,shuttle,11,11,2017,12,19,1,6
10853,Kisii,Nairobi,shuttle,11,3,2017,12,19,1,5
10854,Kisii,Nairobi,shuttle,11,1,2017,12,19,1,5
10857,Kisii,Nairobi,shuttle,11,1,2017,12,18,0,10
10858,Kisii,Nairobi,shuttle,11,5,2017,12,18,0,10
10859,Kisii,Nairobi,Bus,49,1,2017,12,18,0,7
10860,Kisii,Nairobi,Bus,49,10,2017,12,18,0,19
10861,Kisii,Nairobi,Bus,49,35,2017,12,18,0,7
10862,Kisii,Nairobi,shuttle,11,10,2017,12,18,0,10
10863,Kisii,Nairobi,shuttle,11,11,2017,12,18,0,10
10864,Kijauri,Nairobi,Bus,49,2,2018,2,19,0,7
10865,Kisii,Nairobi,shuttle,11,11,2017,12,18,0,10
10866,Kisii,Nairobi,Bus,49,1,2017,12,18,0,7
10867,Kisii,Nairobi,shuttle,11,11,2017,12,18,0,10
10868,Kisii,Nairobi,shuttle,11,11,2017,12,18,0,9
10869,Kisii,Nairobi,shuttle,11,11,2017,12,18,0,9
10870,Kisii,Nairobi,shuttle,11,11,2017,12,18,0,9
10871,Keroka,Nairobi,Bus,49,1,2018,2,19,0,7
10872,Kisii,Nairobi,shuttle,11,11,2017,12,18,0,9
10873,Kisii,Nairobi,shuttle,11,11,2017,12,18,0,9
10874,Kisii,Nairobi,shuttle,11,11,2017,12,18,0,9
10875,Homa Bay,Nairobi,Bus,49,13,2018,2,19,0,7
10876,Rongo,Nairobi,Bus,49,2,2018,2,19,0,7
10877,Migori,Nairobi,Bus,49,5,2018,2,19,0,7
10878,Sirare,Nairobi,Bus,49,4,2018,2,19,0,7
10879,Kijauri,Nairobi,shuttle,11,1,2018,2,19,0,5
10880,Kijauri,Nairobi,shuttle,11,1,2018,2,19,0,5
10881,Kehancha,Nairobi,Bus,49,1,2018,2,19,0,7
10883,Kisii,Nairobi,Bus,49,5,2017,12,18,0,7
10888,Kisii,Nairobi,shuttle,11,11,2017,12,18,0,8
10891,Kisii,Nairobi,shuttle,11,11,2017,12,18,0,8
10892,Kisii,Nairobi,shuttle,11,2,2017,12,18,0,5
10893,Kijauri,Nairobi,shuttle,11,1,2018,2,19,0,5
10895,Kisii,Nairobi,shuttle,11,11,2017,12,18,0,8
10896,Nyachenge,Nairobi,Bus,49,1,2018,2,20,1,7
10897,Sirare,Nairobi,Bus,49,47,2018,2,20,1,19
10898,Homa Bay,Nairobi,Bus,49,2,2018,2,20,1,7
10899,Homa Bay,Nairobi,Bus,49,32,2018,2,20,1,7
10900,Homa Bay,Nairobi,Bus,49,15,2018,2,20,1,7
10901,Migori,Nairobi,Bus,49,19,2018,2,20,1,7
10902,Rongo,Nairobi,Bus,49,12,2018,2,20,1,7
10903,Kehancha,Nairobi,Bus,49,7,2018,2,20,1,7
10904,Awendo,Nairobi,Bus,49,17,2018,2,20,1,7
10905,Kisii,Nairobi,shuttle,11,8,2017,12,18,0,8
10906,Kijauri,Nairobi,Bus,49,2,2018,2,20,1,7
10907,Kisii,Nairobi,shuttle,11,11,2017,12,18,0,8
10908,Kisii,Nairobi,shuttle,11,6,2017,12,18,0,8
10909,Kehancha,Nairobi,Bus,49,8,2018,2,20,1,7
10910,Kisii,Nairobi,Bus,49,19,2017,12,18,0,19
10911,Migori,Nairobi,Bus,49,7,2018,2,20,1,7
10912,Kisii,Nairobi,shuttle,11,11,2017,12,18,0,7
10913,Kisii,Nairobi,shuttle,11,8,2017,12,18,0,7
10914,Rongo,Nairobi,Bus,49,3,2018,2,20,1,7
10915,Rongo,Nairobi,Bus,49,1,2018,2,20,1,7
10916,Migori,Nairobi,Bus,49,7,2018,2,20,1,7
10917,Rongo,Nairobi,Bus,49,2,2018,2,20,1,7
10918,Kisii,Nairobi,shuttle,11,10,2017,12,18,0,7
10919,Kisii,Nairobi,shuttle,11,11,2017,12,18,0,7
10920,Kisii,Nairobi,Bus,49,4,2017,12,18,0,19
10921,Kisii,Nairobi,shuttle,11,11,2017,12,18,0,7
10922,Keroka,Nairobi,Bus,49,1,2018,2,20,1,7
10923,Kisii,Nairobi,Bus,49,9,2017,12,18,0,19
10924,Kisii,Nairobi,shuttle,11,11,2017,12,18,0,7
10925,Kisii,Nairobi,shuttle,11,11,2017,12,18,0,6
10926,Kisii,Nairobi,shuttle,11,10,2017,12,18,0,6
10927,Kisii,Nairobi,shuttle,11,9,2017,12,18,0,6
10928,Kisii,Nairobi,shuttle,11,1,2017,12,18,0,5
10929,Kisii,Nairobi,shuttle,11,11,2017,12,18,0,6
10930,Rongo,Nairobi,Bus,49,1,2018,2,20,1,7
10931,Kisii,Nairobi,shuttle,11,11,2017,12,18,0,5
10932,Kisii,Nairobi,shuttle,11,11,2017,12,18,0,5
10933,Rongo,Nairobi,Bus,49,5,2018,2,20,1,7
10934,Homa Bay,Nairobi,Bus,49,3,2018,2,20,1,7
10935,Kisii,Nairobi,Bus,49,1,2017,12,18,0,7
10938,Sirare,Nairobi,Bus,49,7,2018,2,20,1,7
10939,Keroka,Nairobi,shuttle,11,1,2018,2,20,1,8
10940,Nyachenge,Nairobi,Bus,49,1,2018,2,20,1,7
10949,Kisii,Nairobi,shuttle,11,1,2017,12,17,6,8
10950,Kisii,Nairobi,shuttle,11,3,2017,12,17,6,11
10951,Kisii,Nairobi,shuttle,11,7,2017,12,17,6,11
10952,Kisii,Nairobi,shuttle,11,4,2017,12,17,6,11
10953,Kisii,Nairobi,Bus,49,21,2017,12,17,6,7
10954,Kisii,Nairobi,shuttle,11,10,2017,12,17,6,11
10955,Migori,Nairobi,Bus,49,33,2018,2,21,2,7
10956,Keroka,Nairobi,Bus,49,1,2018,2,21,2,7
10957,Rongo,Nairobi,Bus,49,6,2018,2,21,2,7
10958,Migori,Nairobi,Bus,49,10,2018,2,21,2,7
10959,Rongo,Nairobi,Bus,49,2,2018,2,21,2,7
10960,Sirare,Nairobi,Bus,49,33,2018,2,21,2,19
10961,Homa Bay,Nairobi,Bus,49,2,2018,2,21,2,7
10962,Kijauri,Nairobi,Bus,49,3,2018,2,21,2,7
10963,Homa Bay,Nairobi,Bus,49,28,2018,2,21,2,7
10964,Awendo,Nairobi,Bus,49,19,2018,2,21,2,7
10965,Rongo,Nairobi,Bus,49,19,2018,2,21,2,7
10966,Kehancha,Nairobi,Bus,49,10,2018,2,21,2,7
10967,Kisii,Nairobi,shuttle,11,11,2017,12,17,6,11
10968,Migori,Nairobi,Bus,49,6,2018,2,21,2,7
10969,Kisii,Nairobi,shuttle,11,11,2017,12,17,6,11
10970,Kijauri,Nairobi,shuttle,11,1,2018,2,21,2,10
10971,Kisii,Nairobi,shuttle,11,11,2017,12,17,6,11
10972,Rongo,Nairobi,Bus,49,1,2018,2,21,2,7
10973,Kisii,Nairobi,Bus,49,10,2017,12,17,6,19
10974,Kisii,Nairobi,shuttle,11,11,2017,12,17,6,10
10975,Kisii,Nairobi,shuttle,11,9,2017,12,17,6,10
10976,Kisii,Nairobi,shuttle,11,1,2017,12,17,6,10
10977,Kisii,Nairobi,shuttle,11,11,2017,12,17,6,10
10978,Kijauri,Nairobi,shuttle,11,2,2018,2,21,2,9
10979,Kisii,Nairobi,shuttle,11,11,2017,12,17,6,10
10980,Kijauri,Nairobi,shuttle,11,2,2018,2,21,2,9
10981,Kisii,Nairobi,shuttle,11,11,2017,12,17,6,10
10982,Kisii,Nairobi,shuttle,11,11,2017,12,17,6,10
10983,Homa Bay,Nairobi,Bus,49,12,2018,2,21,2,7
10984,Kisii,Nairobi,shuttle,11,11,2017,12,17,6,10
10985,Kisii,Nairobi,shuttle,11,11,2017,12,17,6,10
10986,Kisii,Nairobi,shuttle,11,11,2017,12,17,6,10
10987,Kisii,Nairobi,shuttle,11,11,2017,12,17,6,10
10988,Kijauri,Nairobi,shuttle,11,3,2018,2,21,2,8
10989,Kisii,Nairobi,shuttle,11,11,2017,12,17,6,10
10990,Kisii,Nairobi,shuttle,11,11,2017,12,17,6,10
10991,Keroka,Nairobi,Bus,49,1,2018,2,21,2,7
10992,Kisii,Nairobi,shuttle,11,11,2017,12,17,6,10
10993,Kisii,Nairobi,shuttle,11,11,2017,12,17,6,10
10994,Kisii,Nairobi,Bus,49,31,2017,12,17,6,19
10995,Kijauri,Nairobi,Bus,49,2,2018,2,21,2,7
10996,Sirare,Nairobi,Bus,49,4,2018,2,21,2,7
10997,Kijauri,Nairobi,shuttle,11,1,2018,2,21,2,6
10998,Kijauri,Nairobi,shuttle,11,1,2018,2,21,2,7
10999,Kisii,Nairobi,shuttle,11,7,2017,12,17,6,9
11000,Kijauri,Nairobi,shuttle,11,2,2018,2,21,2,7
11001,Kisii,Nairobi,shuttle,11,11,2017,12,17,6,9
11002,Kisii,Nairobi,shuttle,11,8,2017,12,17,6,9
11003,Nyachenge,Nairobi,Bus,49,1,2018,2,21,2,7
11004,Kijauri,Nairobi,shuttle,11,1,2018,2,21,2,6
11005,Rongo,Nairobi,Bus,49,1,2018,2,21,2,7
11006,Kehancha,Nairobi,Bus,49,3,2018,2,21,2,7
11007,Kijauri,Nairobi,shuttle,11,1,2018,2,21,2,6
11014,Kisii,Nairobi,shuttle,11,10,2017,12,17,6,9
11016,Kisii,Nairobi,shuttle,11,9,2017,12,17,6,9
11017,Kisii,Nairobi,shuttle,11,8,2017,12,17,6,9
11018,Rongo,Nairobi,Bus,49,4,2018,2,22,3,7
11019,Sirare,Nairobi,Bus,49,46,2018,2,22,3,19
